


Fecha Local,Fecha UTC,Direcci�n del Viento (grados),Direcci�n de r�faga (grados),Rapidez de viento (km/h),Rapidez de r�faga (km/h),Temperatura del Aire (�C),Humedad relativa (%),Presi�n Atmosf�rica (hpa),Precipitaci�n (mm),Radiaci�n Solar (W/m�),
2022-10-13 21:30:00,2022-10-14 02:30:00,337.0,328.0,9.1,17.2,18.4,70,780.3,0,0,
2022-10-13 21:20:00,2022-10-14 02:20:00,1.0,4.0,9.4,18.9,18.7,69,780.1,0,0,
2022-10-13 21:10:00,2022-10-14 02:10:00,4.0,31.0,14.5,22.9,18.8,68,779.9,0,0,
2022-10-13 21:00:00,2022-10-14 02:00:00,5.0,24.0,11.4,20.6,19.1,65,779.7,0,0,
2022-10-13 20:50:00,2022-10-14 01:50:00,340.0,332.0,10,18.3,19.2,63,779.6,0,0,
2022-10-13 20:40:00,2022-10-14 01:40:00,342.0,344.0,11.9,19.5,19.5,61,779.3,0,0,
2022-10-13 20:30:00,2022-10-14 01:30:00,354.0,19.0,11.7,19.5,19.8,60,779.2,0,0,
2022-10-13 20:20:00,2022-10-14 01:20:00,350.0,5.0,13.2,21.8,20.2,59,779,0,0,
2022-10-13 20:10:00,2022-10-14 01:10:00,340.0,345.0,11.6,21.2,20.4,57,778.8,0,0,
2022-10-13 20:00:00,2022-10-14 01:00:00,336.0,331.0,14.2,28.7,20.6,56,778.6,0,0,
2022-10-13 19:50:00,2022-10-14 00:50:00,345.0,252.0,15.2,24.6,20.8,54,778.4,0,0,
2022-10-13 19:40:00,2022-10-14 00:40:00,340.0,340.0,11.9,22.9,21.1,52,778.3,0,0,
2022-10-13 19:30:00,2022-10-14 00:30:00,325.0,318.0,11.6,21.2,21.4,51,778.2,0,0,
2022-10-13 19:20:00,2022-10-14 00:20:00,326.0,331.0,11.8,22.9,21.6,50,778,0,0,
2022-10-13 19:10:00,2022-10-14 00:10:00,316.0,335.0,13.1,22.9,21.9,49,777.9,0,8,
2022-10-13 19:00:00,2022-10-14 00:00:00,308.0,306.0,11.3,26.4,22.2,48,777.8,0,28,
2022-10-13 18:50:00,2022-10-13 23:50:00,308.0,308.0,13.8,28.1,22.5,47,777.7,0,55,
2022-10-13 18:40:00,2022-10-13 23:40:00,326.0,348.0,12.5,21.2,22.8,45,777.6,0,92,
2022-10-13 18:30:00,2022-10-13 23:30:00,316.0,309.0,13.5,21.8,23.1,44,777.6,0,128,
2022-10-13 18:20:00,2022-10-13 23:20:00,311.0,305.0,12.4,24.1,23.4,43,777.5,0,167,
2022-10-13 18:10:00,2022-10-13 23:10:00,303.0,296.0,13.7,26.9,23.6,41,777.5,0,199,
2022-10-13 18:00:00,2022-10-13 23:00:00,311.0,299.0,12.3,21.8,23.7,41,777.5,0,246,
2022-10-13 17:50:00,2022-10-13 22:50:00,321.0,316.0,10.8,20.6,24.2,40,777.6,0,286,
2022-10-13 17:40:00,2022-10-13 22:40:00,282.0,291.0,11.2,17.7,24.4,39,777.6,0,328,
2022-10-13 17:30:00,2022-10-13 22:30:00,312.0,330.0,12.8,22.9,24.1,40,777.5,0,385,
2022-10-13 17:20:00,2022-10-13 22:20:00,286.0,297.0,11.1,25.8,24.6,39,777.5,0,414,
2022-10-13 17:10:00,2022-10-13 22:10:00,290.0,312.0,11.4,22.3,24,40,777.5,0,434,
2022-10-13 17:00:00,2022-10-13 22:00:00,4.0,7.0,11.9,23.5,23.6,41,777.6,0,482,
2022-10-13 16:50:00,2022-10-13 21:50:00,346.0,339.0,12.4,21.2,23.9,40,777.6,0,478,
2022-10-13 16:40:00,2022-10-13 21:40:00,316.0,321.0,12.6,25.8,24,40,777.7,0,522,
2022-10-13 16:30:00,2022-10-13 21:30:00,282.0,280.0,9.4,21.8,24.5,39,777.8,0,597,
2022-10-13 16:20:00,2022-10-13 21:20:00,303.0,326.0,7.7,16,24.1,40,777.9,0,629,
2022-10-13 16:10:00,2022-10-13 21:10:00,309.0,303.0,12.3,25.2,24.3,40,778,0,677,
2022-10-13 16:00:00,2022-10-13 21:00:00,281.0,318.0,7.8,17.7,24.1,40,778.1,0,667,
2022-10-13 15:50:00,2022-10-13 20:50:00,320.0,358.0,9.8,18.9,23.3,42,778.3,0,727,
2022-10-13 15:40:00,2022-10-13 20:40:00,351.0,10.0,13.6,18.9,23.7,40,778.4,0,755,
2022-10-13 15:30:00,2022-10-13 20:30:00,316.0,296.0,8.4,18.3,23.8,41,778.6,0,776,
2022-10-13 15:20:00,2022-10-13 20:20:00,3.0,322.0,7.8,20,23.2,41,778.7,0,821,
2022-10-13 15:10:00,2022-10-13 20:10:00,349.0,355.0,12.2,21.8,23,42,778.9,0,841,
2022-10-13 15:00:00,2022-10-13 20:00:00,317.0,328.0,11.3,24.1,23.6,41,779.1,0,790,
2022-10-13 14:50:00,2022-10-13 19:50:00,250.0,222.0,8.3,14.3,23.8,40,779.1,0,879,
2022-10-13 14:40:00,2022-10-13 19:40:00,322.0,337.0,9.2,17.7,23.1,41,779.3,0,887,
2022-10-13 14:30:00,2022-10-13 19:30:00,54.0,311.0,6.2,12.5,23.1,40,779.4,0,881,
2022-10-13 14:20:00,2022-10-13 19:20:00,335.0,10.0,9.4,14.9,22.9,41,779.6,0,875,
2022-10-13 14:10:00,2022-10-13 19:10:00,268.0,284.0,9.6,16,23.1,40,779.7,0,868,
2022-10-13 14:00:00,2022-10-13 19:00:00,283.0,326.0,8.8,18.3,22.9,40,779.8,0,900,
2022-10-13 13:50:00,2022-10-13 18:50:00,299.0,311.0,9.9,24.1,22.4,41,779.9,0,940,
2022-10-13 13:40:00,2022-10-13 18:40:00,333.0,341.0,9.9,18.9,22.5,41,780,0,950,
2022-10-13 13:30:00,2022-10-13 18:30:00,306.0,328.0,6.5,17.7,22.6,42,780.3,0,926,
2022-10-13 13:20:00,2022-10-13 18:20:00,67.0,51.0,8,17.7,21.9,45,780.4,0,916,
2022-10-13 13:10:00,2022-10-13 18:10:00,60.0,66.0,7.1,14.3,21.7,45,780.6,0,912,
2022-10-13 13:00:00,2022-10-13 18:00:00,39.0,52.0,9.7,16,21.4,47,780.7,0,899,
2022-10-13 12:50:00,2022-10-13 17:50:00,37.0,43.0,9.9,18.3,21.5,48,780.9,0,858,
2022-10-13 12:40:00,2022-10-13 17:40:00,83.0,81.0,9.6,16.6,21.5,48,781,0,869,
2022-10-13 12:30:00,2022-10-13 17:30:00,358.0,350.0,5,10.2,21.6,47,781.2,0,875,
2022-10-13 12:20:00,2022-10-13 17:20:00,336.0,294.0,5.3,13.1,21.3,49,781.3,0,854,
2022-10-13 12:10:00,2022-10-13 17:10:00,359.0,311.0,6.1,12.5,20.8,49,781.4,0,873,
2022-10-13 12:00:00,2022-10-13 17:00:00,13.0,20.0,7.5,15.4,20.7,50,781.5,0,869,
2022-10-13 11:50:00,2022-10-13 16:50:00,14.0,53.0,7.2,12.5,20.8,50,781.6,0,857,
2022-10-13 11:40:00,2022-10-13 16:40:00,58.0,48.0,7.4,13.7,20.8,49,781.7,0,849,
2022-10-13 11:30:00,2022-10-13 16:30:00,307.0,84.0,6.3,12.5,20.7,50,781.7,0,829,
2022-10-13 11:20:00,2022-10-13 16:20:00,280.0,310.0,5.8,12,19.9,51,781.8,0,801,
2022-10-13 11:10:00,2022-10-13 16:10:00,4.0,20.0,7.4,11.4,19.8,52,781.8,0,782,
2022-10-13 11:00:00,2022-10-13 16:00:00,23.0,350.0,5.8,10.8,20.3,51,781.8,0,768,
2022-10-13 10:50:00,2022-10-13 15:50:00,359.0,193.0,2.9,9.7,19.9,53,781.8,0,738,
2022-10-13 10:40:00,2022-10-13 15:40:00,354.0,349.0,5.4,9.7,19.5,56,781.7,0,702,
2022-10-13 10:30:00,2022-10-13 15:30:00,151.0,200.0,4,8.5,19.3,58,781.7,0,666,
2022-10-13 10:20:00,2022-10-13 15:20:00,343.0,348.0,4.8,8.5,18.6,61,781.7,0,635,
2022-10-13 10:10:00,2022-10-13 15:10:00,22.0,12.0,5.7,8.5,18.5,64,781.8,0,594,
2022-10-13 10:00:00,2022-10-13 15:00:00,333.0,21.0,3.8,7.4,18.6,69,781.8,0,546,
2022-10-13 09:50:00,2022-10-13 14:50:00,209.0,167.0,3.1,5.6,18.1,71,781.7,0,494,
2022-10-13 09:40:00,2022-10-13 14:40:00,297.0,238.0,3,5.1,17.8,73,781.7,0,457,
2022-10-13 09:30:00,2022-10-13 14:30:00,335.0,261.0,2.6,5.6,17.2,75,781.5,0,415,
2022-10-13 09:20:00,2022-10-13 14:20:00,35.0,40.0,3.4,5.6,16.3,78,781.4,0,385,
2022-10-13 09:10:00,2022-10-13 14:10:00,19.0,24.0,5.1,7.4,16.3,78,781.4,0,352,
2022-10-13 09:00:00,2022-10-13 14:00:00,335.0,20.0,2.9,6.8,16,81,781.4,0,309,
2022-10-13 08:50:00,2022-10-13 13:50:00,258.0,237.0,4.2,6.2,15.1,84,781.4,0,262,
2022-10-13 08:40:00,2022-10-13 13:40:00,241.0,236.0,5.6,7.9,14.5,86,781.3,0,219,
2022-10-13 08:30:00,2022-10-13 13:30:00,255.0,260.0,4.9,7.4,13.9,92,781.2,0,182,
2022-10-13 08:20:00,2022-10-13 13:20:00,254.0,276.0,4.8,6.8,13.2,98,781.1,0,126,
2022-10-13 08:10:00,2022-10-13 13:10:00,261.0,258.0,5.4,7.9,12.7,99,781,0,75,
2022-10-13 08:00:00,2022-10-13 13:00:00,260.0,243.0,3.6,5.6,12.3,99,781,0,48,
2022-10-13 07:50:00,2022-10-13 12:50:00,293.0,295.0,4,6.2,12.3,99,781,0,17,
2022-10-13 07:40:00,2022-10-13 12:40:00,320.0,311.0,2.9,5.6,12.2,99,780.9,0,4,
2022-10-13 07:30:00,2022-10-13 12:30:00,285.0,291.0,3,4.5,12.3,99,780.9,0,0,
2022-10-13 07:20:00,2022-10-13 12:20:00,309.0,312.0,3.8,5.6,12.4,100,780.8,0,0,
2022-10-13 07:10:00,2022-10-13 12:10:00,347.0,328.0,3.2,5.1,12.4,99,780.8,0,0,
2022-10-13 07:00:00,2022-10-13 12:00:00,347.0,354.0,3.7,5.1,12.4,99,780.7,0,0,
2022-10-13 06:50:00,2022-10-13 11:50:00,292.0,297.0,4.5,5.6,12.4,99,780.5,0,0,
2022-10-13 06:40:00,2022-10-13 11:40:00,300.0,305.0,3.6,5.6,12.4,99,780.4,0,0,
2022-10-13 06:30:00,2022-10-13 11:30:00,281.0,262.0,2.8,5.6,12.4,99,780.4,0,0,
2022-10-13 06:20:00,2022-10-13 11:20:00,267.0,274.0,4.4,6.2,12.6,99,780.4,0,0,
2022-10-13 06:10:00,2022-10-13 11:10:00,302.0,295.0,4,5.6,12.8,99,780.3,0,0,
2022-10-13 06:00:00,2022-10-13 11:00:00,326.0,289.0,3,7.4,12.8,99,780.3,0,0,
2022-10-13 05:50:00,2022-10-13 10:50:00,279.0,270.0,4.9,8.5,13,100,780.2,0,0,
2022-10-13 05:40:00,2022-10-13 10:40:00,258.0,240.0,7,9.1,13.1,99,780.1,0,0,
2022-10-13 05:30:00,2022-10-13 10:30:00,265.0,275.0,6.9,10.2,13,99,780.1,0,0,
2022-10-13 05:20:00,2022-10-13 10:20:00,275.0,274.0,7.3,9.7,13,100,780.1,0,0,
2022-10-13 05:10:00,2022-10-13 10:10:00,278.0,265.0,6.1,9.1,13.1,99,780.1,0,0,
2022-10-13 05:00:00,2022-10-13 10:00:00,262.0,260.0,5.2,7.9,13.2,100,780.2,0,0,
2022-10-13 04:50:00,2022-10-13 09:50:00,274.0,271.0,6.4,9.7,13.2,100,780.2,0,0,
2022-10-13 04:40:00,2022-10-13 09:40:00,280.0,276.0,6.4,9.1,13.4,100,780.2,0,0,
2022-10-13 04:30:00,2022-10-13 09:30:00,305.0,315.0,5.2,7.4,13.6,100,780.2,0,0,
2022-10-13 04:20:00,2022-10-13 09:20:00,300.0,308.0,5.3,6.8,13.5,100,780.3,0,0,
2022-10-13 04:10:00,2022-10-13 09:10:00,281.0,275.0,4.5,6.8,13.7,100,780.3,0,0,
2022-10-13 04:00:00,2022-10-13 09:00:00,295.0,286.0,5.2,7.9,13.8,100,780.4,0,0,
2022-10-13 03:50:00,2022-10-13 08:50:00,283.0,287.0,3.5,6.2,14,100,780.4,0,0,
2022-10-13 03:40:00,2022-10-13 08:40:00,249.0,252.0,2.7,5.1,14.2,100,780.5,0,0,
2022-10-13 03:30:00,2022-10-13 08:30:00,251.0,246.0,5.6,8.5,14.3,100,780.6,0,0,
2022-10-13 03:20:00,2022-10-13 08:20:00,261.0,261.0,5.3,6.8,14.4,100,780.7,0,0,
2022-10-13 03:10:00,2022-10-13 08:10:00,257.0,254.0,5.4,6.8,14.5,100,780.8,0,0,
2022-10-13 03:00:00,2022-10-13 08:00:00,263.0,275.0,5.5,7.9,14.5,100,781,0,0,
2022-10-13 02:50:00,2022-10-13 07:50:00,266.0,271.0,5.8,9.1,14.6,100,781.1,0,0,
2022-10-13 02:40:00,2022-10-13 07:40:00,271.0,264.0,6.2,9.7,14.7,100,781.2,0,0,
2022-10-13 02:30:00,2022-10-13 07:30:00,278.0,278.0,4.9,7.9,14.9,100,781.3,0,0,
2022-10-13 02:20:00,2022-10-13 07:20:00,286.0,288.0,4.6,5.6,15.1,100,781.4,0,0,
2022-10-13 02:10:00,2022-10-13 07:10:00,312.0,315.0,4.8,9.1,15.3,100,781.5,0,0,
2022-10-13 02:00:00,2022-10-13 07:00:00,304.0,314.0,5.3,7.4,15.4,100,781.5,0,0,
2022-10-13 01:50:00,2022-10-13 06:50:00,304.0,301.0,6.7,9.1,15.3,100,781.5,0,0,
2022-10-13 01:40:00,2022-10-13 06:40:00,293.0,298.0,5.1,7.4,15.3,100,781.6,0,0,
2022-10-13 01:30:00,2022-10-13 06:30:00,276.0,271.0,4.8,6.2,15.4,100,781.6,0,0,
2022-10-13 01:20:00,2022-10-13 06:20:00,278.0,277.0,5.7,8.5,15.5,100,781.7,0,0,
2022-10-13 01:10:00,2022-10-13 06:10:00,271.0,285.0,6,10.2,15.6,100,781.8,0,0,
2022-10-13 01:00:00,2022-10-13 06:00:00,264.0,275.0,6.5,9.1,15.7,99,781.8,0,0,
2022-10-13 00:50:00,2022-10-13 05:50:00,275.0,270.0,7.3,10.8,15.8,97,781.9,0,0,
2022-10-13 00:40:00,2022-10-13 05:40:00,271.0,284.0,6.8,11.4,15.9,95,781.9,0,0,
2022-10-13 00:30:00,2022-10-13 05:30:00,268.0,286.0,6,9.7,16.1,92,781.9,0,0,
2022-10-13 00:20:00,2022-10-13 05:20:00,272.0,275.0,7.2,12.5,16.3,90,781.9,0,0,
2022-10-13 00:10:00,2022-10-13 05:10:00,270.0,282.0,8.1,12.5,16.5,87,781.9,0,0,
2022-10-13 00:00:00,2022-10-13 05:00:00,274.0,269.0,8.2,12.5,16.8,85,781.9,0,0,
2022-10-12 23:50:00,2022-10-13 04:50:00,293.0,305.0,7.7,10.8,17.1,84,781.9,0,0,
2022-10-12 23:40:00,2022-10-13 04:40:00,303.0,303.0,11.2,18.9,17.3,82,781.9,0,0,
2022-10-12 23:30:00,2022-10-13 04:30:00,303.0,298.0,9.9,16.6,17.4,78,782,0,0,
2022-10-12 23:20:00,2022-10-13 04:20:00,307.0,320.0,9.3,13.1,17.5,74,782,0,0,
2022-10-12 23:10:00,2022-10-13 04:10:00,310.0,325.0,8.3,16.6,17.6,72,781.9,0,0,
2022-10-12 23:00:00,2022-10-13 04:00:00,315.0,316.0,8.1,16.6,17.7,71,781.9,0,0,
2022-10-12 22:50:00,2022-10-13 03:50:00,311.0,321.0,8,16,17.8,70,781.8,0,0,
2022-10-12 22:40:00,2022-10-13 03:40:00,313.0,296.0,8.2,14.9,18,70,781.8,0,0,
2022-10-12 22:30:00,2022-10-13 03:30:00,319.0,312.0,5.8,10.2,18.2,70,781.7,0,0,
2022-10-12 22:20:00,2022-10-13 03:20:00,329.0,313.0,5.3,13.1,18.5,69,781.6,0,0,
2022-10-12 22:10:00,2022-10-13 03:10:00,354.0,353.0,6.2,12.5,18.7,68,781.5,0,0,
2022-10-12 22:00:00,2022-10-13 03:00:00,9.0,0.0,7.6,14.9,19,65,781.4,0,0,
2022-10-12 21:50:00,2022-10-13 02:50:00,8.0,8.0,12.5,22.3,19.2,64,781.3,0,0,
2022-10-12 21:40:00,2022-10-13 02:40:00,359.0,353.0,13.5,19.5,19.4,64,781.1,0,0,
2022-10-12 21:30:00,2022-10-13 02:30:00,5.0,16.0,11.1,18.9,19.6,67,781.1,0,0,
2022-10-12 21:20:00,2022-10-13 02:20:00,20.0,42.0,11.6,18.9,19.8,66,780.9,0,0,
2022-10-12 21:10:00,2022-10-13 02:10:00,14.0,32.0,15,22.9,20.1,65,780.9,0,0,
2022-10-12 21:00:00,2022-10-13 02:00:00,11.0,32.0,14,20.6,20.3,65,780.6,0,0,
2022-10-12 20:50:00,2022-10-13 01:50:00,5.0,13.0,9.8,15.4,20.4,67,780.4,0,0,
2022-10-12 20:40:00,2022-10-13 01:40:00,351.0,352.0,10.6,18.3,20.6,66,780.2,0,0,
2022-10-12 20:30:00,2022-10-13 01:30:00,354.0,6.0,15.9,26.4,20.8,63,780,0,0,
2022-10-12 20:20:00,2022-10-13 01:20:00,339.0,331.0,11.6,19.5,21,59,779.9,0,0,
2022-10-12 20:10:00,2022-10-13 01:10:00,325.0,322.0,13.6,24.6,21.2,56,779.7,0,0,
2022-10-12 20:00:00,2022-10-13 01:00:00,333.0,321.0,12.3,20,21.4,55,779.6,0,0,
2022-10-12 19:50:00,2022-10-13 00:50:00,327.0,311.0,13.7,25.8,21.7,54,779.5,0,0,
2022-10-12 19:40:00,2022-10-13 00:40:00,344.0,354.0,11.3,17.7,22,53,779.4,0,0,
2022-10-12 19:30:00,2022-10-13 00:30:00,342.0,317.0,13.2,26.4,22.2,51,779.2,0,0,
2022-10-12 19:20:00,2022-10-13 00:20:00,345.0,325.0,13.9,24.1,22.5,50,779,0,2,
2022-10-12 19:10:00,2022-10-13 00:10:00,347.0,344.0,15.6,25.8,22.8,50,778.8,0,14,
2022-10-12 19:00:00,2022-10-13 00:00:00,328.0,343.0,13.9,26.4,23,50,778.7,0,42,
2022-10-12 18:50:00,2022-10-12 23:50:00,328.0,303.0,14.6,24.6,23.2,50,778.6,0,76,
2022-10-12 18:40:00,2022-10-12 23:40:00,324.0,320.0,16,31,23.2,50,778.4,0,88,
2022-10-12 18:30:00,2022-10-12 23:30:00,320.0,316.0,13.7,21.2,23.2,50,778.3,0,72,
2022-10-12 18:20:00,2022-10-12 23:20:00,331.0,331.0,13.8,25.8,23.2,50,778.2,0,95,
2022-10-12 18:10:00,2022-10-12 23:10:00,321.0,316.0,14.4,22.3,23.3,50,778.2,0,83,
2022-10-12 18:00:00,2022-10-12 23:00:00,331.0,329.0,14.3,26.4,23.5,49,778.1,0,116,
2022-10-12 17:50:00,2022-10-12 22:50:00,338.0,329.0,14.9,25.8,23.7,48,778.1,0,129,
2022-10-12 17:40:00,2022-10-12 22:40:00,337.0,322.0,18.4,33.9,24.1,47,778.1,0,277,
2022-10-12 17:30:00,2022-10-12 22:30:00,314.0,316.0,15.9,25.8,24.2,48,778.2,0,432,
2022-10-12 17:20:00,2022-10-12 22:20:00,329.0,319.0,15.3,27.5,24.1,49,778.1,0,377,
2022-10-12 17:10:00,2022-10-12 22:10:00,325.0,331.0,13.2,25.2,23.8,50,778.2,0,300,
2022-10-12 17:00:00,2022-10-12 22:00:00,326.0,316.0,15.2,24.1,24.3,49,778.2,0,267,
2022-10-12 16:50:00,2022-10-12 21:50:00,319.0,263.0,9.8,18.3,24.4,49,778.2,0,438,
2022-10-12 16:40:00,2022-10-12 21:40:00,304.0,300.0,13.3,23.5,24.1,49,778.3,0,509,
2022-10-12 16:30:00,2022-10-12 21:30:00,322.0,304.0,11.5,24.1,24,50,778.3,0,405,
2022-10-12 16:20:00,2022-10-12 21:20:00,330.0,338.0,13.3,25.2,23.9,50,778.4,0,567,
2022-10-12 16:10:00,2022-10-12 21:10:00,327.0,348.0,14.6,22.9,23.8,51,778.5,0,365,
2022-10-12 16:00:00,2022-10-12 21:00:00,336.0,331.0,12.5,19.5,23.9,51,778.6,0,537,
2022-10-12 15:50:00,2022-10-12 20:50:00,315.0,329.0,12.8,29.2,23.8,50,778.7,0,697,
2022-10-12 15:40:00,2022-10-12 20:40:00,327.0,339.0,15.3,28.1,23.7,50,778.8,0,507,
2022-10-12 15:30:00,2022-10-12 20:30:00,319.0,326.0,11.4,25.2,24.1,50,778.9,0,760,
2022-10-12 15:20:00,2022-10-12 20:20:00,328.0,331.0,13.7,28.7,23.8,50,779,0,876,
2022-10-12 15:10:00,2022-10-12 20:10:00,341.0,337.0,15.1,25.8,24.1,51,779.1,0,906,
2022-10-12 15:00:00,2022-10-12 20:00:00,349.0,30.0,12.5,31.6,23.9,51,779.1,0,921,
2022-10-12 14:50:00,2022-10-12 19:50:00,330.0,343.0,11.8,21.2,24,50,779.2,0,918,
2022-10-12 14:40:00,2022-10-12 19:40:00,336.0,1.0,13.1,22.9,23.7,51,779.4,0,910,
2022-10-12 14:30:00,2022-10-12 19:30:00,318.0,306.0,11.3,29.8,23.5,51,779.6,0,955,
2022-10-12 14:20:00,2022-10-12 19:20:00,325.0,321.0,14,26.9,23.2,51,779.7,0,977,
2022-10-12 14:10:00,2022-10-12 19:10:00,0.0,11.0,15.1,28.1,22.9,51,779.8,0,976,
2022-10-12 14:00:00,2022-10-12 19:00:00,349.0,341.0,16.4,24.6,22.9,50,780,0,989,
2022-10-12 13:50:00,2022-10-12 18:50:00,325.0,348.0,13.2,25.8,23.1,48,780.1,0,1004,
2022-10-12 13:40:00,2022-10-12 18:40:00,323.0,316.0,16.5,28.1,22.8,47,780.3,0,1009,
2022-10-12 13:30:00,2022-10-12 18:30:00,351.0,339.0,14.2,25.8,22.8,47,780.4,0,1006,
2022-10-12 13:20:00,2022-10-12 18:20:00,345.0,340.0,14.9,29.2,22.7,47,780.6,0,1007,
2022-10-12 13:10:00,2022-10-12 18:10:00,317.0,311.0,13.5,25.8,23,48,780.7,0,981,
2022-10-12 13:00:00,2022-10-12 18:00:00,308.0,307.0,12.4,22.9,22.6,51,780.8,0,998,
2022-10-12 12:50:00,2022-10-12 17:50:00,340.0,337.0,10.6,20.6,22.6,54,780.9,0,1010,
2022-10-12 12:40:00,2022-10-12 17:40:00,315.0,311.0,9,22.9,22.2,58,781.1,0,981,
2022-10-12 12:30:00,2022-10-12 17:30:00,13.0,328.0,9.1,16.6,22.3,58,781.2,0,950,
2022-10-12 12:20:00,2022-10-12 17:20:00,312.0,302.0,7.5,18.9,22.1,60,781.4,0,921,
2022-10-12 12:10:00,2022-10-12 17:10:00,315.0,329.0,8.2,16.6,21.9,62,781.5,0,903,
2022-10-12 12:00:00,2022-10-12 17:00:00,264.0,300.0,6.2,12,21.6,61,781.6,0,877,
2022-10-12 11:50:00,2022-10-12 16:50:00,320.0,298.0,6.5,14.3,21.1,64,781.7,0,871,
2022-10-12 11:40:00,2022-10-12 16:40:00,13.0,15.0,6.3,12.5,20.5,66,781.7,0,873,
2022-10-12 11:30:00,2022-10-12 16:30:00,350.0,327.0,8.9,18.3,20.4,67,781.8,0,858,
2022-10-12 11:20:00,2022-10-12 16:20:00,298.0,282.0,8.4,14.3,21,66,781.9,0,828,
2022-10-12 11:10:00,2022-10-12 16:10:00,292.0,248.0,4.9,12.5,20.9,68,781.9,0,786,
2022-10-12 11:00:00,2022-10-12 16:00:00,245.0,264.0,6.1,13.1,20.3,70,781.9,0,743,
2022-10-12 10:50:00,2022-10-12 15:50:00,270.0,281.0,6.3,9.7,20,73,781.8,0,724,
2022-10-12 10:40:00,2022-10-12 15:40:00,268.0,279.0,6.4,10.8,19.6,76,781.9,0,670,
2022-10-12 10:30:00,2022-10-12 15:30:00,319.0,34.0,3.3,6.2,19.1,81,781.9,0,631,
2022-10-12 10:20:00,2022-10-12 15:20:00,322.0,324.0,3.9,6.2,18.1,85,782,0,597,
2022-10-12 10:10:00,2022-10-12 15:10:00,14.0,43.0,4.5,6.8,17.8,87,781.9,0,568,
2022-10-12 10:00:00,2022-10-12 15:00:00,347.0,336.0,5.1,9.7,17.7,88,781.9,0,545,
2022-10-12 09:50:00,2022-10-12 14:50:00,37.0,11.0,4.1,7.4,18.1,87,782,0,507,
2022-10-12 09:40:00,2022-10-12 14:40:00,343.0,324.0,2,6.2,17.7,89,782,0,486,
2022-10-12 09:30:00,2022-10-12 14:30:00,132.0,318.0,0,0,17.3,92,782,0,431,
2022-10-12 09:20:00,2022-10-12 14:20:00,297.0,318.0,1.9,5.1,16.8,96,781.9,0,387,
2022-10-12 09:10:00,2022-10-12 14:10:00,272.0,309.0,0,0,16.3,99,781.8,0,339,
2022-10-12 09:00:00,2022-10-12 14:00:00,299.0,309.0,0,0,16,100,781.7,0,305,
2022-10-12 08:50:00,2022-10-12 13:50:00,291.0,309.0,0,0,15.8,100,781.6,0,237,
2022-10-12 08:40:00,2022-10-12 13:40:00,356.0,309.0,0,0,15.2,100,781.5,0,212,
2022-10-12 08:30:00,2022-10-12 13:30:00,291.0,309.0,0,0,14.3,99,781.4,0,181,
2022-10-12 08:20:00,2022-10-12 13:20:00,292.0,309.0,0,0,13.7,99,781.4,0,149,
2022-10-12 08:10:00,2022-10-12 13:10:00,144.0,309.0,0,0,13.1,99,781.4,0,103,
2022-10-12 08:00:00,2022-10-12 13:00:00,190.0,309.0,0,0,12.6,98,781.4,0,55,
2022-10-12 07:50:00,2022-10-12 12:50:00,210.0,309.0,0,0,12.5,99,781.3,0,23,
2022-10-12 07:40:00,2022-10-12 12:40:00,270.0,309.0,0,0,12.4,99,781.2,0,5,
2022-10-12 07:30:00,2022-10-12 12:30:00,343.0,309.0,0,0,12.4,99,781.2,0,0,
2022-10-12 07:20:00,2022-10-12 12:20:00,2.0,309.0,0,0,12.3,99,781,0,0,
2022-10-12 07:10:00,2022-10-12 12:10:00,329.0,309.0,0,0,12.3,98,781,0,0,
2022-10-12 07:00:00,2022-10-12 12:00:00,302.0,309.0,0,0,12.1,97,780.9,0,0,
2022-10-12 06:50:00,2022-10-12 11:50:00,325.0,309.0,0,0,12.2,97,780.9,0,0,
2022-10-12 06:40:00,2022-10-12 11:40:00,322.0,309.0,0,0,12.2,96,780.8,0,0,
2022-10-12 06:30:00,2022-10-12 11:30:00,280.0,309.0,0,0,12.3,96,780.7,0,0,
2022-10-12 06:20:00,2022-10-12 11:20:00,288.0,309.0,0,0,12.5,96,780.7,0,0,
2022-10-12 06:10:00,2022-10-12 11:10:00,211.0,309.0,0,0,12.6,96,780.7,0,0,
2022-10-12 06:00:00,2022-10-12 11:00:00,315.0,309.0,0,0,12.7,97,780.6,0,0,
2022-10-12 05:50:00,2022-10-12 10:50:00,69.0,309.0,0,0,12.6,96,780.6,0,0,
2022-10-12 05:40:00,2022-10-12 10:40:00,133.0,309.0,0,0,12.6,95,780.4,0,0,
2022-10-12 05:30:00,2022-10-12 10:30:00,141.0,309.0,0,0,12.6,95,780.4,0,0,
2022-10-12 05:20:00,2022-10-12 10:20:00,192.0,309.0,0,0,12.6,95,780.4,0,0,
2022-10-12 05:10:00,2022-10-12 10:10:00,255.0,309.0,0,0,12.6,96,780.4,0,0,
2022-10-12 05:00:00,2022-10-12 10:00:00,282.0,309.0,0,0,12.7,96,780.5,0,0,
2022-10-12 04:50:00,2022-10-12 09:50:00,259.0,309.0,0,0,12.7,97,780.5,0,0,
2022-10-12 04:40:00,2022-10-12 09:40:00,123.0,309.0,0,0,12.8,99,780.5,0,0,
2022-10-12 04:30:00,2022-10-12 09:30:00,149.0,309.0,0,0,13.1,99,780.6,0,0,
